Search Key,Name,Category ID,Price List Version,Price
PINXTO ROMBO COCIDO-ABARZUZA,PINXTO ROMBO COCIDO-ABARZUZA UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOCATA GOURMET SAN FERMIN-ABARZUZA,BOCATA GOURMET SAN FERMIN-ABARZUZA CJ.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BARRA GRANDE TRADICIONAL -ABARZUZA,BARRA GRANDE TRADICIONAL -ABARZUZA CJ.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PAN PINTXO ROMBO-ABARZUZA,PAN PINTXO ROMBO-ABARZUZA CJ.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PALACIO SADA CUVEE,VINO PALACIO SADA CUVEE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PALACIO SADA BLANCO 2018,VINO PALACIO SADA BLANCO 2018,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PALACIO SADA  ROSADO 2019,VINO PALACIO SADA ROSADO 2019,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
94033,CHOCOLATE TAZ PLAT MAYO 200 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
580034,ACIDO ABSORBICO SOSA 1 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
304975,TAHIMA SESAM TOST CJOURNEY 1 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
853931,LAVAVAJILLAS MANO MAKRO PROFESSIONAL 4 L,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
ASES CTRL CLA,ASES. CENTRAL BCB LOS ARCOS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
181924,GUISANTE LAGRIMA DE COSTA 200G,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
618.22,COCKTAIL GOURMET CJ 12 BOLSITAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
06.03,TROLLI ALL IN ONE CJ/50 BOLSITAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
152000,AGUA DE MAR P/COCINAR 5L,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
97624,GUANTES MPRO NITRILO TALLA PEQ.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
174843,PIPARRA BJ 250GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
34241,SARDLLA.AC.60-70 NOLY 300GNE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
751803,DULCE DE MEMBRILLO PRIMERA QUIJOTE 850 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
VINO BCO LA SASTRERIA,VINO BCO LA SASTRERIA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
VINO TTO LA SASTRERIA,VINO TTO LA SASTRERIA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
73627,CHOCOLATE EXT.MILKA 100GRX4UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
13236,PIPONAZO ORIGINAL 170G,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
312325,PIZZA MARGARITA MC 310G,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
354240,PIZZA 4 QUESOS MC 350G,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
212331,TABLA QUESO IMPORT 250G M.VICENT,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
219866,QUESO HAVARTI LONCH M.VICENT 500,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
105035,CREMA YOGUR 1 KG PASTORET,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
113680,LECHE DESN BK 1L ASTURIANA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
16847,TORTILLA WRAP MC 20CM 8 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
352857,BOBINA SECAM MPRO 2CP 143M,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
19407-COPE,ROLLO BOBINA PAPEL AZUL (P-2),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
TARTA GAMBETA,TARTA GAMBETA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1938,MAGDALENAS ANAUT CAJA 1.8 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1373,MAYONESA KRAFT 275 ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1234 JOMER,ZANAHORIA RAMA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
168 JOMER,ESPARRAGO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PT0553-JOMER,RUCULA DIQUESI TARRINA 100 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5339-CODENOR,"BACALAO MIGAS ISLANDIA IQF 0,5 KG.",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
13022,TARTA BOMBON,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PT0584,ENSALADA RUSTICA MEZCLUM 500 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PT0526,CORAZON DE ESCAROLA 150 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
173177,QUESO HALLOUMI DODONI 650GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BROTE PERIFOLLO VE,BROTE PERIDOLLO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
GERMINADO APIO VE,GERMINADO APIO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
524068-JUPER,BOTELLA PURELL CON TAPON DE TAPA 500 ML.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
584021-JUPER,BOBINA MANOS PASTA 150M 2C 6 UDS.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
RODABALLO SALVAJE-VE,RODABALLO SALVAJE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SALMONETE COSTA-VE,SALMONETE COSTA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3069-BERBERECHO,BERBERECHOS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MEJILLON GALEGO GG 5K-VE,MEJILLON GALEGO GG 5K-VE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4022,NAPOLITANA DE CHOCOLATE 160 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1123,AJOS SECOS 1 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
100107,MIZUKAN SUSHI SU 710ML VINAGRE ARROZ SUSHI,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PAPADAM 100 GRS,PAPADAM 100 GRS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
50017,SALSA HOISIN BOT 397GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CABEZAS,CABEZAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
25-ZUMO,LIMON AMARILLO - ZUMO - 1 LT,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
850 RIBERA,VINO RIBERA DUERO CRIANZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
625.06,MEZCLA MIX 3 FACUNDO 2 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
285,GINEBRA TANQUERAY RANGPOUR 70 CL,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3196*,MIX UNTAR COVADONGA 500GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1363,PATE CAMPA�A 120GR ETXENIKE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
6337,"HAMBURGUESA MINI TERNERA BJA. 1,44 KG FRESCA",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
18650,CIGARRILLOS CASA ECEIZA BOTE 160 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4531,"MANTEL DUETO 0,40*50 BLANCO",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1965,"OLIVAS RELLENAS URZANTE 4,2KG",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1127*,"OLIVAS SARASA SAB.ANCHOA 7,8KG",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
CE30,CERVEZA SAN MIGUEL ESPECIAL BARRIL 30 LT.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MITIKA CERVEZA IV,MITIKA MARU IPA CERVEZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MITIKA CERVEZA III,MITIKA LAMIA GOLDEN ALE CERVEZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MITIKA CERVEZA II,MITIKA INGUMA CERVEZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MITIKA CERVEZA,MITIKA GLATZAGORRI CERVEZA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MAINEGRA CAVA ROSADO,MAINEGRA ROSADO CAVA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MAINEGRA CAVA,MAINEGRA CAVA BRUT,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5764-COPE,BOLSA PAPEL PLAN FUEE HAMBURGUESA PLANA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1803-COPE,PATATAS FRITAS MARTIRELLO CJ. 22 X 50 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17603-COPE,PACK ACEITE-VINAGRE-SAL BERITOS CJ. 90 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1351-COPE,MAYONESA HELLMANS C/198 SOBRES 10ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1223-COPE,REMOLACHA TIRAS RIOVERDE 1.8 KG.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1314,ESPARRAGO VELA 10/12 780 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
9348,PATATA FRITA FRESCA 2.5KG NATUBER.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
R1.2100,ROLLO MANTGEL 1.20X100 MT. 40 GR.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
IMPO85105150AZ,BOLSA BASURA INDUSTRIAL AZUL R12X25 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
IMPO85105150A,BOLSA BASURA INDUSTRIAL AMARILLA R12X25 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
8012-IMPOLUT,FREGONA INDUSTRIAL ALGODON 350 GR. MAYA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
180407563,BOLSA CELU 27X17+4 VENTANA 100 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1004 CAVA,CAVA ONDARRE BRUT MILLENIUM,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
662,OTAZU PREMIUM CUVEE TINTO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
22909-VERDU,FLOR DE AJO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
195,BAILEYS STRAWBERRIES CREAM 70CL,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SATINADOS1-P,GUANTE SATINADO AMARILLO T-S 12 PARES.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SATINADOS1-M,GUANTE SATINADO AMARILLO T-M 12 PARES,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
610000-IMPOLUT,BAYETA MICROFIBRA AZYL BAYECO 12 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
165240-MAKRO,BOLSA HAMBUGUESA ANTIGRASA 16x18 CM. 300 UDS.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
63004-COSTA RICA,CAPSULAS COSTA RICA 100 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4053-,CROISSANT RECTO MANTEQUILLA 200 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4174-,MINI BOOGUIES 65 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
821,BARRA RUSTICA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
23004HADCOK,BOLSA CELULOSA BOCADILLO 1000 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
43910-kaiku,YOGUR KAIKU DESNAT FRESA PACK PACK 4 UD. X125 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PLACA CHOCOLATE,PLACA CHOCOLATE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
229C/19/6,LAS FINCAS BLANCO 2 GARNACHAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
50005,MASCARILLA FFP2 KN95 50 UD.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
4503,YOGUR KAIKU COCO PACK PACK 4 UD. X125 GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
9007017,VASO PLA COMPOSTABLE 500CC 50 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
31905,CAVA JUVE CAMPS RVA.FAMI.75CL 11.5,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BOMBONA CEPSA,BOMBONA PROPANO 11 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
66494,VENTRESCA UBAGO ATUN CLARO GIR650GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
BONITO 8/10 NORTE,BONITO 8/10 NORTE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
56038,LECHE AVENA VIVESOY 1 L.,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
81087,PLATO CARTON 23 CM 50 UD,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
SOLOMILLO DE POTRO VE,SOLOMILLO DE POTRO 1�,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
POTXA FRESCA,P�TXA FRESCA LA RIBERA DEL EBRO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
235521-MAKRO,PEPINILLOS 30/40 EN VINAGRE BUEN CAMPO frasc 1900gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
0609-TEA MUNDI,"INFUSION PERAS DE LA HUERTA , KG",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
14109-VERDU,HONGO FRESCO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
22116-VERDU,BROTE DE GUISANTES,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1007-beb martinez,SCWEPPES TONICA 200RET,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1003-beb martinez,NARANJA KAS RET 200,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
11530-beb martinez,PEPSI MAX ZERO RET 200,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3709-COPE,ABONDIGA TRADICIONAL C/TOMATE bja 450gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3151-COPE,SALMON FRESCO A RUEDAS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17760-COPE,"SALSA ALLIOLI CHOVI, CUBO 2000ML",52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1830-COPE,SALSA ALIOLI CHOVI 820 ML,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17317-COPE,BARRA CHOCO NECGROC/ALMNEDRAS ECEIZA 125 gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1549-COPE,SERVILL 3/C 30X30 BLANCA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1811-COPE,BROCHTA 30cm ( bolsa100),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3353-COPE,SORBETE LIMON CREMA 5 LT,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5895-COPE,PACK-100 PLATOS CARTON 20cm borde ondulado,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
2021-COPE,BROCHETA BAMBU GOLF 15cm (pack-200),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3801-COPE,HAMBURGUESA POLLO CONG CAJA 3 KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
20488,BOLSA PAPEL KRAFT ASA PLANA 26X32+14 (p-50),52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
3725-COPE,MEJILLON MEDIA CONCHA 1.250kg COCIDO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
MOSTAZA-FRILAC,MOSTAZA MONODOSIS 200X10 ML HELLMANS,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1747-SAGASTI,NAPOLITANAS GALLETA CUETARA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
17315,BARRA CHOC/LECHE C/ALMENDRAS ECEIZA 125gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
308-PAN,CABEZON 1000GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
50007-VERDU,SALSA GUACAMOLE 330gr,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
63015-VERDU,REMOLACHA MANOJO ECO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
21206-VERDU,ACEITUNA NEGRA 2500gr SARASA,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
FAUS004,VINO R.DUERO PORTIA ROBLE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
OSBOR045,RON FLOR DE CA�A 5 A�OS 0.7L,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
6219-COPE,MOUSSE PATO FONDANT ETXENIKE,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5369-COPE,TARRINA CON TAPA INCORPORADA�,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1437-COPE,SIROPE TOFEE CARTE DOR 1KG,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1393-COPE,SIROPE FRUTAS DEL BOSQUE 1kg,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
10MUAC05,BANDEJA BLANCA 18X13X2.5 CJ1107,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
99004313,LOMO BACALAO MENU 10X500GR,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
99000220,RDJA.MZA.CHILE 100/140 6X1ES EUROPACIF EH 2020,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
PLACA YEMA,PLACA YEMA 24 raciones,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5281-CODENOR,SECRETO IBERICO VALLEHERMOSO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
5162-CODENOR,LASA�A BOLO�ESA CASERA MAHESO,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
1875-CODENOR,TINTO DON HUGO 75CL,52DBC3E9A82C47F2B6298CBC3E12DA67,FDE536FE9D8C4B068C32CD6C3650B6B8 ,"25,24"
